TERYT;county;city;street;building_num;full_name;lat;lng
40709;inowrocławski;Jordanowo;;33;b803ad01803dcfe1e05a2ba71868f069;0;0
40709;inowrocławski;Lisewo Kościelne;;33;468a7882437c1f6cb459a677e21b2e8d;0;0
40709;inowrocławski;Niszczewice;;17;4558e5c2e3d92ea4f047c74f92ceaa05;0;0
40709;inowrocławski;Palczyn;;6;3fc9a4d2e5a9eb057fc8f77ecdfea800;0;0
40709;inowrocławski;Będzitowo;;4a;cd8fefd171f95bb9c525dc6173954871;0;0
40801;lipnowski;Lipno;Stefana Okrzei;1;6d38db42940235d15fe93cf37ca65280;0;0
40801;lipnowski;Lipno;Szkolna;2;8974dd8088cce7e86cd1defd0dd34348;0;0
40801;lipnowski;Lipno;Jozefa Pilsudskiego;22;e1f04e950398d42b58ce76c04bd0a369;0;0
40801;lipnowski;Lipno;Plac 11 Listopada;13;0e66786be1e7fee7cdaf052921e6e8ec;0;0
40801;lipnowski;Lipno;Wloclawska;16a;611a9f50f77bbeee7867fc3bbeda9b59;0;0
40801;lipnowski;Lipno;Traugutta;2;acff59e0dc1c30f3f7092cc7836a51aa;0;0
40801;lipnowski;Lipno;Traugutta;1;674d9d865c1b16bd8bd742d50518227c;0;0
40801;lipnowski;Lipno;Kazimierza Rozyckiego;8;a56370c96bd45ea20ec46882ead011ad;0;0
40802;lipnowski;Bobrowniki;Koscielna;5;e90db1bf6c9a7b3cf46796aea3a432fa;0;0
40802;lipnowski;Gnojno;;24A;e7e43e613ed79d19a505ba35d4a0f129;0;0
40802;lipnowski;Rachcin;;8a;ef51fb452633863a5dc60a0fc7cf37df;0;0
40803;lipnowski;Chrostkowo;;99;9d182127338eb041bafa0ad100312f5f;0;0
40803;lipnowski;Stalmierz;;70;c70577e9847921b152e93c4a9322265d;0;0
40803;lipnowski;Makówiec;;35;2d973976c05c24f3ab26c3f7e872bdfe;0;0
40803;lipnowski;Chrostkowo;;80;ed64a133a83d69fc42fa01e91ef44354;0;0
40804;lipnowski;Dobrzyń nad Wisłą;Licealna;1A;bb79a4e4192322ee4f197553423ec25e;0;0
40804;lipnowski;Chalin;;36;a60b4f9e38445ff318ba200a73de5945;0;0
40804;lipnowski;Dyblin;;1;d5c24306266e3221f5ae2b8ccfeb1e76;0;0
40804;lipnowski;Grochowalsk;;35;7a16d234814af10118a994a6364b51e0;0;0
40804;lipnowski;Kamienica;;49;9630cf93f9f1e380e90d2d54c7be97d5;0;0
40804;lipnowski;Krojczyn;;70;284865ae0e06169eda8132152a51a229;0;0
40804;lipnowski;Mokowo;;24;3e46b4bbb06cd25b7bb55472c5fb46e8;0;0
40804;lipnowski;Płomiany;;20A;30db44c13aaf2724d9deebdcc863b3c2;0;0
40805;lipnowski;Kikół;Targowa;6;c9e06d2b6f48efdd9e07ea5b5d6b31e0;0;0
40805;lipnowski;Grodzeń;;43B;0dbf0913aadf290e05d9f5d1314bbae8;0;0
40805;lipnowski;Zajeziorze;;38;9f522063e04c0f814ec1abc9df535297;0;0
40805;lipnowski;Wola;;71B;40957fc7b473a154678a72c7e7447618;0;0
40805;lipnowski;Kikół;Targowa;1A;dcd514391b7337e68e704b8cf3b9347c;0;0
40806;lipnowski;Jastrzębie;;2A;93887e6f20cd5580d6a80286c8c376f2;0;0
40806;lipnowski;Trzebiegoszcz;;27A;472f117c1be48fc6da2d2a9efdcd409f;0;0
40806;lipnowski;Karnkowo;;42;d6d15fe9106cec0588f4b150c248efee;0;0
40806;lipnowski;Wierzbick;;54;df5e578f96f1636f187e23929fe892d6;0;0
40806;lipnowski;Radomice;;115;ab5f308a09495183613733f900344b9b;0;0
40806;lipnowski;Wichowo;;19A;43fcffce33847e83bb427210cff0dca8;0;0
40806;lipnowski;Krzyżówki;;49;d094589649f566592729322e4faa31ee;0;0
40806;lipnowski;Maliszewo;;29;e2f95e24e789c9a7c88a71b1e23cc64d;0;0
40806;lipnowski;Kłokock;;29A;4155f009cb7d56bdb178f86261b25049;0;0
40807;lipnowski;Skępe;Al. 1 Maja;89;aad2fdc7762dfc25982d2577a3b06786;0;0
40807;lipnowski;Skępe;Wymyslinska;2;4d32c07cdc9ce11c73622b2a1119098f;0;0
40807;lipnowski;Łąkie;Podstawowa;36;51e0d3504a27856979e1c1cf083b0396;0;0
40807;lipnowski;Wólka;;126a;803d298530419a6ec03f61c5fa1b4717;0;0
40807;lipnowski;Czermno;;19A;83f9c5f62e4e23d3518653e91a6caf3c;0;0
40807;lipnowski;Huta;;13;f1c3f972ff18bee2424cbe16f1d9232c;0;0
40807;lipnowski;Wioska;;7;5885606520a38a777b84955118bc8dd2;0;0
40807;lipnowski;Skępe;Dobrzynska;1;628631a2109bf5e529d963edc430d3de;0;0
40808;lipnowski;Tłuchowo;Sierpecka;26;8c5d35310e5673c7bc798aeafc5b65a4;0;0
40808;lipnowski;Tłuchowo;Szkolna;3;acf7a35890c85bdc7a7196d03a1f09fc;0;0
40808;lipnowski;Jasień;;51;d90431d8420e825033f4f57c005070b5;0;0
40808;lipnowski;Mysłakówko;;12;ba22c44f942da6a247d4c24f405f25d6;0;0
40808;lipnowski;Turza Wilcza;;4a;7144369e5ff3c2a8c8939afb8d3f05e8;0;0
40809;lipnowski;Czarne;;82;bf2bc06652566cd4b0b06030682b5745;0;0
40809;lipnowski;Zakrzewo;;15A;3051376ccc546acd9885c27440407330;0;0
40809;lipnowski;Wielgie;Szkolna;5;e7fce938f003e117b5269a4ae66cc05e;0;0
40809;lipnowski;Zaduszniki;;4;4b474f0ed7ff06cf07695e21acedb3d7;0;0
40809;lipnowski;Wielgie;Starowiejska;81;cfcb379de321a024ba8165ab80efc3d6;0;0
40809;lipnowski;Wielgie;Szkolna;5a;101147ef50550d719120cfed64cf673e;0;0
40809;lipnowski;Suradówek;;36;f19998593830224535b729783143ecfb;0;0
40809;lipnowski;Witkowo;;51;90ab65cdfd9ab8cb3f2289cee0c30734;0;0
40809;lipnowski;Płonczyn;;26;27b0039b518daa497ebcebd82d5fc4dd;0;0
40809;lipnowski;Suszewo;;46;780f33607bcbb0dae4fc0c27a7cddcf1;0;0
40901;mogileński;DĄBROWA;Ul. SZKOLNA;15;eea76a7560981fc77d5707ce3977f4ca;0;0
40901;mogileński;PARLIN;;56A;ab29b5af290e4baa1db876a6d53f2c2b;0;0
40901;mogileński;SŁABOSZEWKO;;9;1932013bfd9b44f1d0d49a8c43dc3036;0;0
40901;mogileński;SŁABOSZEWO;;36;daea25f5f610165da57b4f22de6bf0c1;0;0
40901;mogileński;SZCZEPANOWO;SZKOLNA;1;61c2333225a38e16ede2acdedbce2de6;0;0
40902;mogileński;Jeziora Wielkie;;104;8d5c15dd7d2c92371a1a961e740501cd;0;0
40902;mogileński;Wójcin;;59;ca9cd3de343137b7932c181e192e27b4;0;0
40902;mogileński;Kościeszki;;39;6f310842d9bc64df94fc90325cebebee;0;0
40902;mogileński;Rzeszynek;;37;8fe1426a02b121745ce7f8b9eb2d1d55;0;0
40903;mogileński;Mogilno;ul. Powst. Wlkp.;33;cb5574703a31e14462158e3599b328e7;0;0
40903;mogileński;Mogilno;ul. Rynek;10;82ccf91d3de9b79bac8db43f140368e1;0;0
40903;mogileński;Mogilno;ul. Pilsudskiego;18;deacf72049bd640939afe4ad7b793c61;0;0
40903;mogileński;Mogilno;ul. Mickiewicza;42;f78918a271180d4cc3af6bdcfbe6d3d9;0;0
40903;mogileński;Mogilno;ul. Dworcowa;9;8b837d11bce3188b3e7ecb2baa193e66;0;0
40903;mogileński;Mogilno;ul. Ogrodowa;10;a711bec9f4fe006c2b854ae1cf40557b;0;0
40903;mogileński;Mogilno;ul. Konopnickiej;15a;501b402bb4f0c794ba0d2f6489f8131d;0;0
40903;mogileński;Wylatowo;;29;1fcf23a0c530191a2d5a0f59befcbc2c;0;0
40903;mogileński;Dąbrówka;;;65aa119478ae8b2f3e1dc92271cb8d4e;0;0
40903;mogileński;Wszedzień;;7;d47d3fa52e0b40f57316f66349e0d5a5;0;0
40903;mogileński;Józefowo;;;59d13323fb313c3c433f2829012819a8;0;0
40903;mogileński;Strzelce;;13;9edb97c7a489b1098f0f38462b001c50;0;0
40903;mogileński;Gębice;ul. Wolnosci;10;e34ba495c49270c2888e38fcc43d3de9;0;0
40903;mogileński;Marcinkowo;;72;f0639a0bf80c20b52bd74aee69500343;0;0
40903;mogileński;Kwieciszewo;;45;1a1c28c80f6ce3ca2fbe5f3fca330b23;0;0
40904;mogileński;Strzelno;ul. Kosciuszki;15;757bda3252beec6447bc0cde20557b2c;0;0
40904;mogileński;Strzelno;ul. Kardynala Wyszynskiego;2;496231c5803a1545a7e988bff0609bc2;0;0
40904;mogileński;Strzelno;ul. Gimnazjalna;17;6f09d921fa96e42d2e55d51eea120864;0;0
40904;mogileński;Strzelno;ul. Gimnazjalna;7;e330eefaa83831960d77d755f1b4c633;0;0
40904;mogileński;Markowice;;28;e5ad853847091b3f8c1652163a2c074f;0;0
40904;mogileński;Ostrowo;;18;0c58f1fd0c1d10f44a7cda7255c6a566;0;0
40904;mogileński;Stodoły;;28;6b104135a7347e39dbbee167a3849e93;0;0
40904;mogileński;Wronowy;;28;9729286f2a483e61b9544839bca5ad15;0;0
40904;mogileński;Ciechrz;;30;572209b23b0b5af249315d44b0e0b969;0;0
40904;mogileński;Strzelno;ul. Kolejowa;5;ab656a1ea5af3e0ed1fb3827185fc44b;0;0
41001;nakielski;Kcynia;ul. Jurczyka;3;42cf42a450b4685cf62317165146fe39;0;0
41001;nakielski;Kcynia;ul. Wyrzyska;12;c70aa1576cb6729714914f05c804225e;0;0
41001;nakielski;Kcynia;ul. Libelta;27;01a3c3c08baae7a50275dfeeec189130;0;0
41001;nakielski;Malice;;29;72a90aabfd1713c83157ab89f0dae4dd;0;0
41001;nakielski;Kowalewko;;31A;c043b4c8d1f6b82fa6f296a73396e635;0;0
41001;nakielski;Chwaliszewo;;27;4545cb65385a8f921708a558c490a300;0;0
41001;nakielski;Dziewierzewo;;34;ccb9a13265928774de3725877067f70b;0;0
41001;nakielski;Górki Zagajne;;33a;a62941dd1ec857454c2e7edf3b12f972;0;0
41001;nakielski;Sipiory;;51;51fe244236610230dbc3c06133510ff4;0;0
41001;nakielski;Kcynia;ul. Boleslawa Poboznego;1;abc8f8a40acba042384ae226d94f9294;0;0
41001;nakielski;Laskownica;;16A;d524dde01fae3e36f6c9318c39820b19;0;0
41001;nakielski;Grocholin;;30b;6f17362fa608e46983b95632140ac70f;0;0
41002;nakielski;Mrocza;ul. Marsz. JOZEFA PILSUDSKIEGO;4;ac5347248c391fccb6be67ac531e89bd;0;0
41002;nakielski;Mrocza;ul. SPORTOWA;2;358fcf996d21155bd2bc6ee74409865b;0;0
41002;nakielski;Mrocza;ul. SLUZOWA;6;bfafb31c916ec62478c438b0eb7f9d0c;0;0
41002;nakielski;Mrocza;ul. WODNA;1;e6275ad56a9230c48fabe769a5240848;0;0
41002;nakielski;Wiele;;4;0e31e2ae672beeef49e9836edda3bd84;0;0
41002;nakielski;Drążno;;23;a5795618fbf688e7577425a4b44e9a4a;0;0
41002;nakielski;Drzewianowo;;;b7b42d8f7a25afdf92052f10ae515da1;0;0
41002;nakielski;Kosowo;;20;da93a42cd76ec01b9ff1a7f718d5b325;0;0
41002;nakielski;Matyldzin;;41;80793d46bd8dd1892f9885ba1f8baa40;0;0
41002;nakielski;Witosław;;33;ca357fda1afa6be424bafb3c021b12d6;0;0
41002;nakielski;Witosław;;9;2ba40a15bf9931aa46a7521eb2b1930a;0;0
41003;nakielski;Nakło nad Notecią;ul. Mrotecka;1a;a78d8254406c5d1fb79493c752adf60e;0;0
41003;nakielski;Nakło nad Notecią;ul. Bydgoska;24;2cfc29395f4aa6a38d3912f17cf3f43d;0;0
41003;nakielski;Nakło nad Notecią;ul. Pocztowa;14;db378c66ed28114c85e7f85378798a9f;0;0
41003;nakielski;Nakło nad Notecią;ul. Generala Dabrowskiego;4;aa7521d25c523ad1f00b63ef38e9f33d;0;0
41003;nakielski;Nakło nad Notecią;ul. Gimnazjalna;2;695ae0aacb378d567aa91c1dda23535e;0;0
41003;nakielski;Nakło nad Notecią;ul. Generala Dabrowskiego;20;cf499681e541e4464224df5b5cc48dc4;0;0
41003;nakielski;Nakło nad Notecią;ul. Sadowa;8;935cb34ceee6150eaca59524d5a5f312;0;0
41003;nakielski;Nakło nad Notecią;ul. Staszica;18;65e4773530173af5c4fd0f941d81e057;0;0
41003;nakielski;Nakło nad Notecią;Osiedle Wladyslawa Lokietka;15;2690fcbc0bb76ae0bdc110e1932ef74e;0;0
41003;nakielski;Nakło nad Notecią;ul. Mickiewicza;3;67784c8a9e1116d01b8b5d154366a17f;0;0
41003;nakielski;Olszewka;;22;dd5503d16362f569631bf562487f2fda;0;0
41003;nakielski;Paterek;ul. Kcynska;6a;d8440f4aeb3ece80c8809326f0160db8;0;0
41003;nakielski;Występ;ul. Wiejska;1;ac77d9f9413f6ff0e9f97af4932fc449;0;0
41003;nakielski;Potulice;ul. Szkolna;4;89a933167a476c348f5e0d6a2785bb7a;0;0
41003;nakielski;Ślesin;ul. Dworcowa;9;ff68d20135f0adaf2abf9199acd619aa;0;0
41003;nakielski;Trzeciewnica;ul. Powstancow Wielkopolskich;25A;c5d289bc82eee26dca6d742597bb8c38;0;0
41003;nakielski;Chrząstowo;;14A;c0fccd565c8a73676de8c9ee7c309852;0;0
41003;nakielski;Nakło nad Notecią;ul. Drzymaly;4a;ccee69f0bb2a60d2f154a06677ed6142;0;0
41004;nakielski;Sadki;ul. Strazacka;11;fdc6af259a990d0cd10844787bb6146d;0;0
41004;nakielski;Sadki;ul. Mickiewicza;1;d09b42da667df92094cd791a3e86db80;0;0
41004;nakielski;Samostrzel;;29;b7a2d83deba9a84e053ef445f12faa7e;0;0
41004;nakielski;Bnin;;29a;cdf157fef162f3b446702daf0c8f6ea9;0;0
41004;nakielski;Mrozowo;;24;f343d2507385631de788c10fe9d30a0e;0;0
41004;nakielski;Radzicz;;38;307336d389222f89f7f3caee3d6a68e8;0;0
41004;nakielski;Dębionek;;33;6312536232e618b362b45a2e0e99ca88;0;0
41004;nakielski;Dębowo;ul. Bohaterow;9;ad06e20fe8b04d6f7fd2a400806c9f2e;0;0
41004;nakielski;Śmielin;ul. Glowna;2;88fadb79fb2c44db4fdae3f758494448;0;0
41004;nakielski;Anieliny;;30;9a0e2d27fb914f849bb166a2385e7c2c;0;0
41005;nakielski;Szubin;ul. Kochanowskiego;1;ec3028ab18ba9017d3ee2067d1d7ff1f;0;0
41005;nakielski;Szubin;ul. Grudzielskiego;21;751aabb9f362d68dc56b2dffa29d6f9a;0;0
41005;nakielski;Szubin;ul. Dabrowskiego;16;5bc108d7c1a00ca747cc4ac3ddda6e67;0;0
41005;nakielski;Szubin;ul. Tysiaclecia;1;a2afd39e8f38c02ecda93bad4d47c6ed;0;0
41005;nakielski;Szubin;ul. Bema;1;b4d9961d7e79b88abae722664133c0ef;0;0
41005;nakielski;Szubin;ul. Sw. Marcina;11;29336aa4d26920f0fd5a5e9b4946b962;0;0
41005;nakielski;Szubin;ul. Kcynska;34;b8f5505a73f0574e10fefa4dad40abae;0;0
41005;nakielski;Kołaczkowo;ul. Szkolna;6;1e8bb632e119e7fbcdd745526258b7e4;0;0
41005;nakielski;Rynarzewo;ul. Bydgoska;2;03cc8d30545d7a658398f6719313536c;0;0
41005;nakielski;Zamość;ul. Wierzbowa;1;e34890517fe5f0212ca238a2288ef363;0;0
41005;nakielski;Tur;ul. Bydgoska;28;76afa3a142affbeca3cd86a6b876893f;0;0
41005;nakielski;Samoklęski Duże;;19a;a1ea463b6f6c69ffe65c9473d0ae766d;0;0
41005;nakielski;Szubin;ul. Kcynska;11;916fbb05164c635b206a1403f5a47c64;0;0
41005;nakielski;Zalesie;ul. Szubinska;3;d4a88c4a90ba25e0986492a5fc9c7aec;0;0
41005;nakielski;Królikowo;ul. Chraplewska;1;782501b917f3763ef1df04c72dce5265;0;0
41005;nakielski;Ciężkowo;;10;bcd3a1c52af2487d0d1cc9ecf1e06b52;0;0
41005;nakielski;Chomętowo;;25;826146b15df057fe8533e30e55e9cccc;0;0
41005;nakielski;Kowalewo;ul. Szkolna;5;cc3297620fbfe2695f039282cd1feda7;0;0
41101;radziejowski;Radziejów;Szkolna;28;dbbe419b019cae5cfdbb061a9468128f;0;0
41101;radziejowski;Radziejów;Kosciuszki;20/22;1be508a334626fbb2f28d96378997667;0;0
41101;radziejowski;Radziejów;Objezdna;33;3591a1a366160fff07495a77dcdde291;0;0
41101;radziejowski;Radziejów;Objezdna;40;5773073ee189ba322f9a9aa5c531ead2;0;0
41102;radziejowski;Bytoń;;72;c7d4da1a8a784b27561014bad4d23ef4;0;0
41102;radziejowski;Budzisław;;3;8a0f5dbfd6a911cc4662c6b213593f55;0;0
41102;radziejowski;Morzyce;;27;e9a88b25364f9c0a038ea845de59bee0;0;0
41102;radziejowski;Witowo;;48;b41a579ffab561a0b14838154f84af67;0;0
41102;radziejowski;Niegibalice;;46;35b67ca1d9a40cc55fa372447da09923;0;0
41103;radziejowski;Dobre;Szkolna;9;23c24b44c6a92c025a79084724e2a3cf;0;0
41103;radziejowski;Byczyna;;47;0849fccdfdcfef2c18f1ee9cdbf41e3b;0;0
41103;radziejowski;Krzywosądz;;52;6b873e38f16f033be25d6621aa64e89f;0;0
41103;radziejowski;Bronisław;;40A;2f5287fa83d91e4afe08431f39961598;0;0
41103;radziejowski;Bodzanowo;;3;35a6ab5bc434ad7ef646b48f793649e4;0;0
41104;radziejowski;Osięciny;Traugutta;1;09820ac512950cbfb68477a427f9ee00;0;0
41104;radziejowski;Osięciny;Traugutta;7;f6690403f8416312603578bdc502db80;0;0
41104;radziejowski;Osięciny;Wojska Polskiego;21;8e1b4dc7c3f7dc38ab7ee3734ce127d9;0;0
41104;radziejowski;Kościelna Wieś;;2;aad83630932195a4f0ef11970fb44730;0;0
41104;radziejowski;Pocierzyn;;35;3bf1a02f150540ca991bb0de95e05b57;0;0
41104;radziejowski;Borucin;;1a;843d718de0062058cde9c7d7280a3c8c;0;0
41104;radziejowski;Konary;;17/7;1c290a40a4cf2eb41bec23650b166562;0;0
41104;radziejowski;Pilichowo;;12a;32ee1543c9bf71c1e1cafb630bb56f37;0;0
41105;radziejowski;Piotrków Kujawski;Wloclawska;37;c5dbe788cbf1da513f128fe9b0b5d2bb;0;0
41105;radziejowski;Piotrków Kujawski;Sloneczna;32;878da1ff108fcc4b39227274b53b0146;0;0
41105;radziejowski;Lubsin;;24B;3850c58562674a44f5ad9a31001d7c9b;0;0
41105;radziejowski;Gradowo;;14A;4fb462b7dfeab2a9e1855370f51def1b;0;0
41105;radziejowski;Bycz;;3;e9ff7e318a7243d5874674aa6739226e;0;0
41105;radziejowski;Połajewo;;25C;17c3019abb900234a3e0620fbff91952;0;0
41105;radziejowski;Dębołęka;;7;cab9f05698ac865c6ee3a44c81bcbe11;0;0
41105;radziejowski;Świątniki;;9;fdcd86f20e9dac398b40338251d61829;0;0
41105;radziejowski;Jerzyce;;7;5329357f0b11c30db3f9d217aad8869c;0;0
41105;radziejowski;Nowa Wieś;;28A;3049932b1b754536736ef957cf5f9db9;0;0
41106;radziejowski;Bieganowo;;9a;d3440566eb9faba90f95c7b62565c022;0;0
41106;radziejowski;Czołowo;;83a;fa006af12c83f7a5b711c96e98a63079;0;0
41106;radziejowski;Płowce;;94;85d47cb791b8f01b0d5219d93a93ec6a;0;0
41106;radziejowski;Broniewo;;8;cf2f7aa238ac9c48dfaa1275b502cfc2;0;0
41106;radziejowski;Stary Radziejów;;22B;6ddd719c12b675a9d806623eefbf0a86;0;0
41106;radziejowski;Zagorzyce;;21a;b40c828262f3ae9dc8e15b252a0d614a;0;0
41106;radziejowski;Skibin;;53;6c85ad11e0159e6e16b742c3632442fd;0;0
41107;radziejowski;Kamieniec;;16a;1479dc36b92b1a62f816407397f56a55;0;0
41107;radziejowski;Paniewo;;18;90bc02fe663c81b0ea68cc335dfeb84d;0;0
41107;radziejowski;Topólka;;19;81e2a7e5d055a4548f3afaf707fbc421;0;0
41107;radziejowski;Znaniewo;;2;f7f43d2ba998a718cb4f08912738afb0;0;0
41107;radziejowski;Sierakowy;;54;bc25af4dde0fedce694c236103539375;0;0
41107;radziejowski;Orle;;54;e225cb2056e498478b1248203588d807;0;0
41107;radziejowski;Topólka;;26;e0e277c891147dc680e2df28029906b9;0;0
41201;rypiński;Rypin;Kosciuszki;51;7c3c8e8b9ba68f926d14142b992d7baf;0;0
41201;rypiński;Rypin;Warszawska;8;27a59a1b0986cebae1a59f080fbd1907;0;0
41201;rypiński;Rypin;Warszawska;20;0b78f6ac9bd562eb16050c20514e946f;0;0
41201;rypiński;Rypin;Warszawska;38;7f6186a425edd1c6877c629e3d1207bc;0;0
41201;rypiński;Rypin;Warszawska;40;bfd30fac960a6510069bc7b7d8d04acd;0;0
41201;rypiński;Rypin;Mlynska;12;5596af1e9a3c95336132fd604a4d99f5;0;0
41201;rypiński;Rypin;3 Maja;3;3f110c4fb94188e29a0c82f20bb49bd3;0;0
41201;rypiński;Rypin;Dworcowa;11;8b1b3bdb5770ed04a7b6a115165d4ad7;0;0
41201;rypiński;Rypin;Dworcowa;11A;5f035be9227ef504257cc023681aa05a;0;0
41201;rypiński;Rypin;Wojska Polskiego;9;619f885e1b0878828922a125d9a5e2e6;0;0
41202;rypiński;Ostrowite;;63;5ec92212f12cbde956902ce35d53a25a;0;0
41202;rypiński;Trąbin;;6;01d4ba2d1bace6690db979484fbc658b;0;0
41202;rypiński;Ugoszcz;;22;3ad8a2e9147a1d330741fe47c383ff35;0;0
41202;rypiński;Żałe;;17;401245ed144adda12a03f08166e0c141;0;0
41203;rypiński;Rogowo;;51;8785021ab390a4eed2863b3e2e139381;0;0
41203;rypiński;Rogowo;;31;d40e3c68bf90911a319dd4f55938b668;0;0
41203;rypiński;Nowy Kobrzyniec;;1;c4e5a47f8522dfed1c9bb1a17b1b80ed;0;0
41203;rypiński;Pręczki;;8;77270e6a79b2352220c808517ee7e956;0;0
41203;rypiński;Sosnowo;;33;ec495d4e9e8167eb04ea514435e7acd2;0;0
41203;rypiński;Nadróż;;56;ed90755924068b07035493fcebbdde70;0;0
41204;rypiński;Starorypin Rządowy;;13;81fcd1447a8d4d3298b90f8d8c071cde;0;0
41204;rypiński;Rypin;Lipnowska;4;59f3fb3809d7bd2f0685c0e1ac2d9665;0;0
41204;rypiński;Zakrocz;;45;9860e26b6bd1d50bcf11eb89eb5822e3;0;0
41204;rypiński;Sadłowo;;23;3376653acbf753432dd4c03852b06e87;0;0
41204;rypiński;Stępowo;;86;0bf9a79006e3df2dfc2aa3ee94c45436;0;0
41204;rypiński;Borzymin;;5;bd0bd47a895bfbf5325d506f19b2467f;0;0
41205;rypiński;Skrwilno;Biezunska;16;3d1ee731edc028f10096d90936a06239;0;0
41205;rypiński;Skrwilno;Rypinska;7;633bc8611cdc2f1c9e304ea749dd6b09;0;0
41205;rypiński;Skudzawy;;27;c84ea8f69780f5fc0c668059d74e3194;0;0
41205;rypiński;Okalewo;;62;f8e31b010d81ff068dd061f1ab9d3281;0;0
41206;rypiński;Radziki Duże;;9B;9e77441428a9556cfadcb297d0217b4e;0;0
41206;rypiński;Wąpielsk;;114;d44fac8bf17592c07b5efb64c1198445;0;0
41206;rypiński;Półwiesk Mały;;37;6019eaedbefba7c4a1fc989ce72f637a;0;0
41206;rypiński;Długie;;70;f901d3dc938c401406df8759ae479bb0;0;0
41301;sępoleński;Kamień Krajeński;ul. Sepolenska;4;821430122011fb92f8c582a56983999c;0;0
41301;sępoleński;Kamień Krajeński;ul. Szkolna;3;af926728142cfd42871a572c44105094;0;0
41301;sępoleński;Duża Cerkwica;;32;05caaf9430a5f3e2e1c0b44615a95658;0;0
41301;sępoleński;Zamarte;ul. Klasztorna;1;58ab24b374606e0ccc4c54f8e9752ca2;0;0
41301;sępoleński;Płocicz;;22;6ae262a0c776c216d3b5a92ff14f16d7;0;0
41301;sępoleński;Dąbrówka;ul. Glowna;7;5c80a855d0c0b37b6a08a9b0f57cf0d5;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Jeziorna;6;2ed34a46103f354b93a06a527bccfb05;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Nowy Rynek;2;bf6fa9aed00e2a702e012e369cfb4c22;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Wojska Polskiego;34;2f016f2c6410fbfd255c703405bd8bdd;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Chojnicka;19;b1ec132a9af336172dfc3aa515f7e7be;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Szkolna;1;87d46ef9c5b32cab86d2ccff12e7aaa0;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Szkolna;8;734134e1a194c30327a592bc3641fbba;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Tadeusza Kosciuszki;4;caf4c6f8fec8f81a0dab380e645e873d;0;0
41302;sępoleński;Sępólno Krajeńskie;ul. Mlynska;42;e62cae6058dd70e65eaca7b176b9465d;0;0
41302;sępoleński;Świdwie;;10;2544e93bd0742ef8c93fbe16e5790c84;0;0
41302;sępoleński;Radońsk;;14;069d911530697928fde4448c5cfa8111;0;0
41302;sępoleński;Lutowo;;65;3d7d4b113ad3f400b277ff7ac4c99892;0;0
41302;sępoleński;Piaseczno;;32;694c4970e3f2a356e57bfb8577433de7;0;0
41302;sępoleński;Skarpa;;4;84d9865a741678c153be42616eb55ed7;0;0
41302;sępoleński;Wałdowo;;20;1b0a4fb30689426930cb1f71be8ff620;0;0
41303;sępoleński;Przepałkowo;;7;7945018fb04e2b5d26ebca7e14b307b2;0;0
41303;sępoleński;Rogalin;;40;5ad2900c63ff4a3d441ca1a4cd6b7ea2;0;0
41303;sępoleński;Sośno;ul. Kaminskiego;1;c1168498c252a42d442cc0adcf88668b;0;0
41303;sępoleński;Wąwelno;ul. SZKOLNA;1;cea05c3b53eb578fac7cbd6a899a4e72;0;0
41303;sępoleński;Sitno;;11;3e877f436166cd990cfcdfee2d8755fc;0;0
41304;sępoleński;Więcbork;ul. GDANSKA;13;d1c2e32ea30a78f85c419eb9b20ec704;0;0
41304;sępoleński;Więcbork;ul. ALEJA 600 - LECIA;4;959ec78b521051a2f8a339c8f9c84f5a;0;0
41304;sępoleński;Więcbork;ul. WYZWOLENIA;19;8ebc5249d1dbafce1820e67e0275ea8d;0;0
41304;sępoleński;Pęperzyn;;33;de68372160c6edfcf9e041364a65d93c;0;0
41304;sępoleński;ŚMIŁOWO;;18;82b7fe941994e7e5cbe0d9180c5005d0;0;0
41304;sępoleński;Runowo Krajeńskie;;58;218e4f54b6836b79c67e23f95e21cbcd;0;0
41304;sępoleński;Witunia;ul. WINCENTEGO WITOSA;13;831520d9839277f25b88225e027d2386;0;0
41304;sępoleński;Zakrzewek;;25;e8be582631162f641456d991d40acb94;0;0
41304;sępoleński;Sypniewo;ul. SZKOLNA;1;6c4de1cce5f1910947b50aa794678d6f;0;0
41304;sępoleński;Sypniewo;STRAZACKA;6;c1f26999c3d35df05407d4edf757e539;0;0
41401;świecki;Bukowiec;ul. DWORCOWA;26;5683337d0ca7bfc0f25ae23c36def058;0;0
41401;świecki;Plewno;;14;afdc68b826d260521f73096b1ebaca81;0;0
41401;świecki;Przysiersk;ul. SZKOLNA;5;937277bba4d0aab61f5928c6b16359df;0;0
41401;świecki;Różanna;;32;9014f3f711556678a52d6a16cbc433a4;0;0
41401;świecki;Korytowo;;1;b3e7788844241ebf3a773597810e1518;0;0
41402;świecki;Bratwin;;33A;eb778b0649f62c2952bdea1a8f2d59a8;0;0
41402;świecki;Dragacz;;7A;7d0c1f0b715e1886bace4f650ad52097;0;0
